Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,date_folder,start,end,spot,confidence,annotationid,title,uri,label,categories,types,alternateLabels,place,spot_match
1690,23 Novembre 1780,1780-01-23,ADLER,3.0,Fr. Spenglerin v. Schaffhausen.,1690.0,4648933.txt,1780-11,554.0,566.0,Schaffhausen,0.8136,64155.0,Schaffhausen,http://de.wikipedia.org/wiki/Schaffhausen,Schaffhausen,"['Ersterwähnung 1045', 'Hauptort eines Kantons (Schweiz)', 'Klettgau', 'Ort am Hochrhein', 'Ort im Kanton Schaffhausen', 'Ortsbild von nationaler Bedeutung im Kanton Schaffhausen', 'Reichsstadt', 'Schaffhausen', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Schaffhausen', 'Schaffhauser', 'Stadt Schaffhausen', 'Bombardierung von Schaffhausen', 'Schafhausen']",1.0,1.0
1692,23 Novembre 1780,1780-01-23,ADLER,3.0,2 Handw. 6 Landl. 2 Schwaben.,1692.0,4648933.txt,1780-11,665.0,670.0,Landl,0.8039,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1693,23 Novembre 1780,1780-01-23,ROTHHAUS,4.0,"Hr. Brix aus Böhmen, f. 2. 9 Landl.",1693.0,4648933.txt,1780-11,665.0,670.0,Landl,0.8039,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1696,23 Novembre 1780,1780-01-23,HIRSCHEN,5.0,Moerikofer v. Frauenfeld f. 3.,1696.0,4648933.txt,1780-11,744.0,754.0,Frauenfeld,0.766,2415245.0,Frauenfeld,http://de.wikipedia.org/wiki/Frauenfeld,Frauenfeld,"['Ersterwähnung 1246', 'Frauenfeld', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Thurgau', 'Ortsbild von nationaler Bedeutung im Kanton Thurgau', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Frauenfeld', 'Dingenhart']",1.0,1.0
1697,23 Novembre 1780,1780-01-23,HIRSCHEN,5.0,Jacob Hunziker von Lenzburg.,1697.0,4648933.txt,1780-11,780.0,788.0,Lenzburg,0.8507,173564.0,Lenzburg,http://de.wikipedia.org/wiki/Lenzburg,Lenzburg,"['Ersterwähnung 893', 'Ort im Kanton Aargau', 'Ortsbild von nationaler Bedeutung im Kanton Aargau', 'Schweizer Gemeinde', 'Stadtrechtsverleihung 1306']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Lenzburg'],1.0,1.0
1698,23 Novembre 1780,1780-01-23,HIRSCHEN,5.0,2 Handw. 5 Landl. 2 Schwaben.,1698.0,4648933.txt,1780-11,665.0,670.0,Landl,0.8039,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1699,23 Novembre 1780,1780-01-23,RABREN,25.0,Hr. Schönberger von Glarus.,1699.0,4648933.txt,1780-11,849.0,855.0,Glarus,0.8052,1913.0,Glarus,http://de.wikipedia.org/wiki/Glarus,Glarus,"['Ersterwähnung im 8. Jahrhundert', 'Glarus', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Glarus', 'Ortsbild von nationaler Bedeutung im Kanton Glarus', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Glarus', 'Glarner']",1.0,1.0
1701,23 Novembre 1780,1780-01-23,LEUEN,7.0,"Hr. Bachmann von Stettfort f. 2, 4 Landl. 3 Handw.",1701.0,4648933.txt,1780-11,665.0,670.0,Landl,0.8039,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1703,23 Novembre 1780,1780-01-23,ROESSLI,8.0,Richter Burler von Reichenburg.,1703.0,4648933.txt,1780-11,1012.0,1023.0,Reichenburg,0.8097,632689.0,Reichenburg,http://de.wikipedia.org/wiki/Reichenburg,Reichenburg,"['Linthgebiet', 'Ort im Kanton Schwyz', 'Reichenburg', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Reichenburg'],1.0,1.0
1705,23 Novembre 1780,1780-01-23,ROESSLI,8.0,1 Handw. 5 Landl.,1705.0,4648933.txt,1780-11,665.0,670.0,Landl,0.8039,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1707,23 Novembre 1780,1780-01-23,SCHWANEN,9.0,8 Landl.,1707.0,4648933.txt,1780-11,665.0,670.0,Landl,0.8039,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1714,24 Novembre 1780,1780-01-24,SCHWERDT,1.0,Jgfr. Wetzinger von Solothurn,1714.0,4648935.txt,1780-11,240.0,249.0,Solothurn,0.8154,995981.0,Solothurn,http://de.wikipedia.org/wiki/Solothurn,Solothurn,"['Hauptort eines Kantons (Schweiz)', 'Ort an der Aare', 'Ort im Kanton Solothurn', 'Ortsbild von nationaler Bedeutung im Kanton Solothurn', 'Ortsname keltischer Herkunft', 'Reichsstadt', 'Schweizer Gemeinde', 'Solothurn']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Solothurn', 'Salodurum', 'Stadt Solothurn', 'Solothurnischen']",1.0,1.0
1716,24 Novembre 1780,1780-01-24,STORCHEN,2.0,Ambrosius Anfchmalz von Dillingen.,1716.0,4648935.txt,1780-11,308.0,317.0,Dillingen,0.7242,62986.0,Dillingen an der Donau,http://de.wikipedia.org/wiki/Dillingen_an_der_Donau,Dillingen an der Donau,"['Deutsche Universitätsstadt', 'Dillingen an der Donau', 'Ehemalige kreisfreie Stadt in Bayern', 'Ehemaliger Residenzort in Bayern', 'Ersterwähnung 973', 'Große Kreisstadt in Bayern', 'Kreisstadt in Bayern', 'Ort an der Donau', 'Ort im Landkreis Dillingen an der Donau', 'Residenzstadt']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Dillingen an der Donau', 'Dillingen', 'Dillinger', 'Dillingen a.d.Donau', 'Dillingen/Donau']",1.0,1.0
1717,24 Novembre 1780,1780-01-24,STORCHEN,2.0,Joh. Gallettij von Glarus.,1717.0,4648935.txt,1780-11,338.0,344.0,Glarus,0.7988,1913.0,Glarus,http://de.wikipedia.org/wiki/Glarus,Glarus,"['Ersterwähnung im 8. Jahrhundert', 'Glarus', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Glarus', 'Ortsbild von nationaler Bedeutung im Kanton Glarus', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Glarus', 'Glarner']",1.0,1.0
1718,24 Novembre 1780,1780-01-24,ADLER,3.0,Hr. Kefselring von Märstetten f. 2.,1718.0,4648935.txt,1780-11,373.0,383.0,Märstetten,0.7972,708869.0,Märstetten,http://de.wikipedia.org/wiki/M%C3%A4rstetten,Märstetten,"['Ersterwähnung 1155', 'Märstetten', 'Ort im Kanton Thurgau', 'Ortsbild von nationaler Bedeutung im Kanton Thurgau', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Märstetten'],1.0,1.0
1719,24 Novembre 1780,1780-01-24,ADLER,3.0,2 Landl.                2 Handw.,1719.0,4648935.txt,1780-11,392.0,397.0,Landl,0.804,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1720,24 Novembre 1780,1780-01-24,ROTHHAUS,4.0,Hr. Brix aus Böhmen. f. 2.        9 Landl.,1720.0,4648935.txt,1780-11,392.0,397.0,Landl,0.804,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1724,24 Novembre 1780,1780-01-24,ROTHHAUS,4.0,Carl Anton Tuchettij di Verona f. 2.,1724.0,4648935.txt,1780-11,592.0,598.0,Verona,0.8056,52643.0,Verona,http://de.wikipedia.org/wiki/Verona,Verona,"['Hochschul- oder Universitätsstadt in Italien', 'Ort an der Etsch', 'Ort in Venetien', 'Provinzhauptstadt in Italien', 'Träger der Tapferkeitsmedaille in Gold (Italien)', 'Verona']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Verona', 'Veroneser', 'Wälsch-Bern', 'Welsch-Bern', 'Welschbern']",1.0,1.0
1725,24 Novembre 1780,1780-01-24,ROTHHAUS,4.0,Ein Stadt-Läuffer von Lenzburg.,1725.0,4648935.txt,1780-11,627.0,635.0,Lenzburg,0.8304,173564.0,Lenzburg,http://de.wikipedia.org/wiki/Lenzburg,Lenzburg,"['Ersterwähnung 893', 'Ort im Kanton Aargau', 'Ortsbild von nationaler Bedeutung im Kanton Aargau', 'Schweizer Gemeinde', 'Stadtrechtsverleihung 1306']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Lenzburg'],1.0,1.0
1729,24 Novembre 1780,1780-01-24,HIRSCHEN,5.0,Michael Kern von Bamberg f. 3. Music.,1729.0,4648935.txt,1780-11,747.0,754.0,Bamberg,0.7731,11034.0,Bamberg,http://de.wikipedia.org/wiki/Bamberg,Bamberg,"['Bamberg', 'Deutsche Universitätsstadt', 'Ehemaliger Residenzort in Bayern', 'Kreisfreie Stadt in Bayern', 'Namensgeber (Marskrater)', 'Obermainland', 'Ort am Main', 'Ort an der Regnitz', 'Ort mit Binnenhafen', 'Stadt als Namensgeber für einen Asteroiden', 'Welterbestätte in Deutschland', 'Welterbestätte in Europa', 'Weltkulturerbestätte']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Bamberg', 'Bamberger', 'Stadtwerke Bamberg', 'Alt-Bamberg', 'Art. 5/III']",1.0,1.0
1732,24 Novembre 1780,1780-01-24,HIRSCHEN,5.0,5 Landl.               2 Handw.,1732.0,4648935.txt,1780-11,392.0,397.0,Landl,0.804,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1734,24 Novembre 1780,1780-01-24,RAABEN,6.0,Bühler von Glarus f. 2.,1734.0,4648935.txt,1780-11,338.0,344.0,Glarus,0.7988,1913.0,Glarus,http://de.wikipedia.org/wiki/Glarus,Glarus,"['Ersterwähnung im 8. Jahrhundert', 'Glarus', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Glarus', 'Ortsbild von nationaler Bedeutung im Kanton Glarus', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Glarus', 'Glarner']",1.0,1.0
1735,24 Novembre 1780,1780-01-24,RAABEN,6.0,Verena Näffin von Ebmat.,1735.0,4648935.txt,1780-11,932.0,938.0,Näffin,0.8164,1811258.0,Nawino,http://de.wikipedia.org/wiki/Nawino,Nawino,"['Gmina Białogard', 'Ort der Woiwodschaft Westpommern', 'Ort in Pommern']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Naffin', 'Nawino']",1.0,1.0
1739,24 Novembre 1780,1780-01-24,ROESSLI,8.0,Richter Burler von Reichenburg.,1739.0,4648935.txt,1780-11,1057.0,1068.0,Reichenburg,0.807,632689.0,Reichenburg,http://de.wikipedia.org/wiki/Reichenburg,Reichenburg,"['Linthgebiet', 'Ort im Kanton Schwyz', 'Reichenburg', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Reichenburg'],1.0,1.0
1741,24 Novembre 1780,1780-01-24,SCHWANEN,9.0,2 Landl.,1741.0,4648935.txt,1780-11,392.0,397.0,Landl,0.804,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1750,26 Novembre 1780,1780-01-26,SCHWERDT,1.0,Forrer von Winterthur.,1750.0,4648937.txt,1780-11,287.0,297.0,Winterthur,0.7928,2679672.0,Winterthur,http://de.wikipedia.org/wiki/Winterthur,Winterthur,"['Ersterwähnung 919', 'Hochschul- oder Universitätsstadt in der Schweiz', 'Ort im Kanton Zürich', 'Ortsbild von nationaler Bedeutung im Kanton Zürich', 'Ortsname keltischer Herkunft', 'Schweizer Gemeinde', 'Stadt als Namensgeber für einen Asteroiden', 'Winterthur']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Winterthur', 'Stadt Winterthur', 'Winterthurer', 'Winti']",1.0,1.0
1751,26 Novembre 1780,1780-01-26,SCHWERDT,1.0,Madm. Garnier de Paris.,1751.0,4648937.txt,1780-11,316.0,321.0,Paris,0.7571,11446.0,Paris,http://de.wikipedia.org/wiki/Paris,Paris,"['Französisches Département', 'Hauptstadt einer französischen Region', 'Hauptstadt in Europa', 'Hauptstadt in der EU', 'Hochschul- oder Universitätsstadt in Frankreich', 'Millionenstadt', 'Mitglied der Ehrenlegion (Stadt)', 'Namensgeber für ein chemisches Element', 'Ort an der Seine', 'Ort in der Île-de-France', 'Ortsname keltischer Herkunft', 'Paris', 'Präfektur in Frankreich', 'Träger des Croix de guerre 1914–1918 (Ort in Frankreich)', 'Träger des Ordre de la Libération']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Paris', 'Pariser', 'Hauptstadt', 'Département Paris', 'Hauptstadtklub']",1.0,1.0
1753,26 Novembre 1780,1780-01-26,STORCHEN,2.0,5 Handw.         2 Landl.,1753.0,4648937.txt,1780-11,381.0,386.0,Landl,0.804,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1754,26 Novembre 1780,1780-01-26,ADLER,3.0,5 Landl.,1754.0,4648937.txt,1780-11,381.0,386.0,Landl,0.804,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1755,26 Novembre 1780,1780-01-26,ROTHHAUS,4.0,Hr. Brix aus Böhmen. f. 2.     8 Landl.,1755.0,4648937.txt,1780-11,381.0,386.0,Landl,0.804,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1758,26 Novembre 1780,1780-01-26,ROTHHAUS,4.0,Conrad Oechslj von Schafhausen.,1758.0,4648937.txt,1780-11,533.0,544.0,Schafhausen,0.8319,64155.0,Schaffhausen,http://de.wikipedia.org/wiki/Schaffhausen,Schaffhausen,"['Ersterwähnung 1045', 'Hauptort eines Kantons (Schweiz)', 'Klettgau', 'Ort am Hochrhein', 'Ort im Kanton Schaffhausen', 'Ortsbild von nationaler Bedeutung im Kanton Schaffhausen', 'Reichsstadt', 'Schaffhausen', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Schaffhausen', 'Schaffhauser', 'Stadt Schaffhausen', 'Bombardierung von Schaffhausen', 'Schafhausen']",1.0,1.0
1759,26 Novembre 1780,1780-01-26,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 3. Musici.,1759.0,4648937.txt,1780-11,578.0,585.0,Bamberg,0.7917,11034.0,Bamberg,http://de.wikipedia.org/wiki/Bamberg,Bamberg,"['Bamberg', 'Deutsche Universitätsstadt', 'Ehemaliger Residenzort in Bayern', 'Kreisfreie Stadt in Bayern', 'Namensgeber (Marskrater)', 'Obermainland', 'Ort am Main', 'Ort an der Regnitz', 'Ort mit Binnenhafen', 'Stadt als Namensgeber für einen Asteroiden', 'Welterbestätte in Deutschland', 'Welterbestätte in Europa', 'Weltkulturerbestätte']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Bamberg', 'Bamberger', 'Stadtwerke Bamberg', 'Alt-Bamberg', 'Art. 5/III']",1.0,1.0
1762,26 Novembre 1780,1780-01-26,HIRSCHEN,5.0,2 Landl.         3 Handw.,1762.0,4648937.txt,1780-11,381.0,386.0,Landl,0.804,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
1763,26 Novembre 1780,1780-01-26,RAABEN,6.0,Hr. Hefftj von Glarus f. 2.,1763.0,4648937.txt,1780-11,724.0,730.0,Glarus,0.7831,1913.0,Glarus,http://de.wikipedia.org/wiki/Glarus,Glarus,"['Ersterwähnung im 8. Jahrhundert', 'Glarus', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Glarus', 'Ortsbild von nationaler Bedeutung im Kanton Glarus', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Glarus', 'Glarner']",1.0,1.0
1764,26 Novembre 1780,1780-01-26,RAABEN,6.0,Anton Stahl von Nürnberg.,1764.0,4648937.txt,1780-11,753.0,761.0,Nürnberg,0.781,3574.0,Nürnberg,http://de.wikipedia.org/wiki/N%C3%BCrnberg,Nürnberg,"['Ehemalige Kreisstadt in Bayern', 'Ehemaliger Residenzort in Bayern', 'Ersterwähnung 1050', 'Gemeinde in Bayern', 'Kreisfreie Stadt in Bayern', 'Nürnberg', 'Ort an der Pegnitz', 'Ort mit Binnenhafen', 'Reichsstadt in Bayern', 'Stadt als Namensgeber für einen Asteroiden', 'Träger des Europapreises']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Nürnberg', 'Stadt Nürnberg', 'Nürnberger', 'Noris', 'Nymphe Noris']",1.0,1.0
1765,26 Novembre 1780,1780-01-26,RAABEN,6.0,Andreas Morsbrugger von Bregenz.,1765.0,4648937.txt,1780-11,787.0,794.0,Bregenz,0.8044,15315.0,Bregenz,http://de.wikipedia.org/wiki/Bregenz,Bregenz,"['Bezirkshauptstadt in Österreich', 'Ort am Bodensee', 'Ort im Vorarlberger Rheintal', 'Ortsname keltischer Herkunft', 'Österreichische Landeshauptstadt']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Bregenz', 'Rieden', 'Fluh', 'Rieden-Vorkloster', 'Brigantion']",1.0,1.0
1766,26 Novembre 1780,1780-01-26,RAABEN,6.0,2 Landl.         2 Handw.,1766.0,4648937.txt,1780-11,381.0,386.0,Landl,0.804,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
